,compound,CSID,MP_Kelvin,SMILES,rdk_smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
555,Nandrolone,9520.0,385.15,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,1.63039250262,466.038680776,13.905412915,12.4764177506,12.4764177506,9.59317214567,8.50760033205,8.50760033205,7.94125279861,7.94125279861,7.25007452006,7.25007452006,6.15319828343,6.15319828343,0.0,9.90106457891,0.0,11.5189568571,11.7011509925,43.4370046302,31.2563910218,0.0,6.07602010683,6.92373719969,0.0,274.193280072,1.1,1.95,2.8,0.833333333333,-0.63,20.0,248.196,62569.1889641,13.0621890528,4.43035649308,1.69719611696,121.186095179,11.6451255267,0.392551425416,11.6451255267,0.155176401995,0.0709975487108,0.155176401995,-0.0709975487108,-0.392551425416,3.4891,78.0998,274.404,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,110.0,5.10652739484,0.0,5.78324494636,0.0,0.0,0.0,4.79453718407,0.0,0.0,0.0,12.4968417298,80.1083861214,6.42082162293,6.10396638775,4.0,9.90106457891,5.78324494636,0.0,0.0,29.086614654,64.3942765708,0.0,11.6491246369,0.0,0.0,0.0,0.0,0.0,0.0,16.993738729,4.79453718407,29.086614654,58.2903101831,11.6491246369,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733928635563
556,naphthalene,906.0,353.15,c1ccc2ccccc2c1,c1ccc2ccccc2c1,2.88805160166,271.015182409,6.81155478787,5.61880215352,5.61880215352,4.96632649519,3.40470053838,3.40470053838,2.34715062811,2.34715062811,1.65868924781,1.65868924781,1.13290582475,1.13290582475,0.0,0.0,0.0,0.0,0.0,0.0,10.7724484289,0.0,0.0,48.5309365477,0.0,128.062600256,0.5,0.8,1.1,0.0,-1.3,10.0,120.11,348.570461837,5.48222978,2.14305288611,0.780533543691,60.1130676512,2.12037037037,0.0616297114469,2.12037037037,-0.0184042506724,1.31018518519,0.0184042506724,1.31018518519,-0.0616297114469,2.8398,43.948,128.174,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5309365477,10.7724484289,0.0,0.0,2.0,0.0,10.7724484289,0.0,0.0,0.0,0.0,0.0,48.5309365477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5309365477,0.0,10.7724484289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511431199489
558,naproxen,137720.0,426.15,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,2.47896443864,560.395919574,12.4138490834,9.80516206076,9.80516206076,8.11339220293,5.42087166048,5.42087166048,4.03244398055,4.03244398055,2.9418911948,2.9418911948,1.78118601835,1.78118601835,11.8872113341,4.79453718407,0.0,0.0,0.0,22.0854117539,0.0,14.033534741,36.3982024108,0.0,9.84339034864,230.094294308,1.17647058824,1.82352941176,2.47058823529,0.214285714286,-2.03,17.0,216.151,7938.52101517,11.4552555022,4.45404261469,2.22849272696,99.6421371906,10.9162447336,0.496745104246,10.9162447336,0.310185725323,0.484720673763,0.310185725323,-0.807535483329,-0.496745104246,3.0365,66.5508,230.263,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,88.0,9.84339034864,5.74951183328,0.0,0.0,0.0,5.96930528795,4.79453718407,0.0,0.0,0.0,24.2654682738,35.3923712572,0.0,13.0277035874,2.0,14.6379275327,16.7417537169,0.0,0.0,0.0,12.8416432459,7.10979754128,41.9616539025,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,0.0,18.1856302241,4.79453718407,0.0,18.4050947375,36.3982024108,0.0,10.7724484289,0.0,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88107780822
559,Naproxen,1262.0,428.15,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.47896443864,560.395919574,12.4138490834,9.80516206076,9.80516206076,8.11339220293,5.42087166048,5.42087166048,4.03244398055,4.03244398055,2.9418911948,2.9418911948,1.78118601835,1.78118601835,11.8872113341,4.79453718407,0.0,0.0,0.0,22.0854117539,0.0,14.033534741,36.3982024108,0.0,9.84339034864,230.094294308,1.17647058824,1.82352941176,2.47058823529,0.214285714286,-2.03,17.0,216.151,7938.52101517,11.4552555022,4.45404261469,2.22849272696,99.6421371906,10.9162447336,0.496745104246,10.9162447336,0.310185725323,0.484720673763,0.310185725323,-0.807535483329,-0.496745104246,3.0365,66.5508,230.263,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,88.0,9.84339034864,5.74951183328,0.0,0.0,0.0,5.96930528795,4.79453718407,0.0,0.0,0.0,24.2654682738,35.3923712572,0.0,13.0277035874,2.0,14.6379275327,16.7417537169,0.0,0.0,0.0,12.8416432459,7.10979754128,41.9616539025,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,0.0,18.1856302241,4.79453718407,0.0,18.4050947375,36.3982024108,0.0,10.7724484289,0.0,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88107780822
560,naproxol,30797.0,360.15,OCC(c1ccc2c(c1)ccc(OC)c2)C,COc1ccc2cc(C(C)CO)ccc2c1,2.47108952962,491.059365465,11.5436055954,9.60402055148,9.60402055148,7.74071340287,5.42894163939,5.42894163939,4.0561402322,4.0561402322,2.91436220468,2.91436220468,1.78120605044,1.78120605044,0.0,0.0,0.0,12.5247880107,0.0,11.1357360477,10.9496757062,7.10979754128,25.1228384051,18.1991012054,9.84339034864,216.115029752,1.125,1.8125,2.5,0.285714285714,-1.54,16.0,200.152,5615.55264858,10.9607288349,4.53755298442,2.02030754659,95.4806150905,9.12245715417,0.496745104246,9.12245715417,0.118999379394,0.182203719451,0.118999379394,0.182203719451,-0.496745104246,2.9442,66.0008,216.28,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,84.0,9.84339034864,5.74951183328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1892054735,28.4686340575,12.5247880107,7.10979754128,2.0,9.84339034864,10.7724484289,0.0,0.0,0.0,12.8416432459,13.7166795058,41.9616539025,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,0.0,18.8232069006,0.0,0.0,18.4050947375,36.3982024108,0.0,10.7724484289,0.0,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854352539711
561,Naproxol acetate,9509356.0,334.15,O=C(OCC(c1ccc2c(c1)ccc(OC)c2)C)C,COc1ccc2cc(C(C)COC(C)=O)ccc2c1,2.23282385038,589.56378146,13.8280626458,11.4733035369,11.4733035369,9.09655545052,6.30963729843,6.30963729843,4.67615190413,4.67615190413,3.17709739165,3.17709739165,2.01437586417,2.01437586417,0.0,4.79453718407,0.0,11.8872113341,6.60688196451,16.5219602622,12.4871886914,7.10979754128,25.1228384051,18.1991012054,9.4737259076,258.125594436,1.15789473684,1.84210526316,2.52631578947,0.3125,-2.03,19.0,240.173,20731.0403918,13.4027994874,5.73999391661,3.24949084436,112.691332897,10.8263119533,0.496745104246,10.8263119533,0.302144279348,0.190186733644,0.302144279348,-0.238541170396,-0.496745104246,3.515,75.548,258.317,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,100.0,9.4737259076,5.74951183328,0.0,0.0,0.0,5.96930528795,4.79453718407,0.0,0.0,0.0,31.1892054735,28.4686340575,12.8416432459,13.7166795058,2.0,14.2682630917,16.7417537169,0.0,0.0,0.0,19.7653804455,13.7166795058,41.9616539025,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,0.0,19.6859847937,9.53140013787,0.0,25.3288319372,36.3982024108,0.0,10.7724484289,0.0,35.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787102769425
562,nicotinic acid,913.0,509.75,c1cc(cnc1)C(=O)O,O=C(O)c1cccnc1,2.98145461404,207.557662054,6.69023444431,4.61207655822,4.61207655822,4.30453045264,2.43814565833,2.43814565833,1.54685296394,1.54685296394,0.908487512236,0.908487512236,0.489267188069,0.489267188069,5.96930528795,4.79453718407,0.0,5.5634514917,0.0,0.0,18.4600542117,6.06636706846,0.0,4.98397852095,5.10652739484,123.0320284,1.66666666667,2.44444444444,2.77777777778,0.0,-1.38,9.0,118.071,129.225338703,5.7512335958,2.25933420066,1.2528322002,51.9717490671,10.1609259259,0.477598632284,10.1609259259,0.336758501499,0.219907407407,0.336758501499,-0.941574074074,-0.477598632284,0.7798,31.1963,123.111,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,46.0,5.10652739484,0.0,0.0,0.0,0.0,5.96930528795,4.98397852095,4.79453718407,0.0,0.0,0.0,12.1327341369,12.3936871432,5.5634514917,1.0,9.90106457891,5.96930528795,0.0,4.98397852095,0.0,0.0,0.0,30.0898727718,0.0,0.0,0.0,0.0,0.0,0.0,16.0598112037,0.0,0.0,10.3579886758,24.5264212801,0.0,0.0,0.0,50.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59986894335
564,nifedipine,4330.0,446.15,O=C(OC)\C1=C(\N/C(=C(/C(=O)OC)C1c2ccccc2[N+]([O-])=O)C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.80349008761,771.111028392,18.7232501602,14.2834546842,14.2834546842,11.8278049203,7.41512400425,7.41512400425,5.43445172886,5.43445172886,4.01543539399,4.01543539399,2.96398061252,2.96398061252,22.7798276709,19.7033926369,0.0,22.3970468265,11.3940786261,0.0,32.4186962879,19.9138414678,0.0,5.31678860401,9.4737259076,346.116486296,1.04,1.52,1.96,0.294117647059,-3.16,25.0,328.195,291739.896135,18.1825949497,7.16341878622,3.2320432937,143.813701725,12.3406566515,0.465580030672,12.3406566515,0.335978301731,0.127592592593,0.335978301731,-0.969675925926,-0.465580030672,2.1756,88.4051,346.339,1.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,132.0,14.7905145116,0.0,0.0,0.0,5.68738627468,11.9386105759,10.1143182688,9.58907436814,0.0,0.0,18.1991012054,13.8474743994,23.0238971863,36.2070212377,2.0,23.9861113246,17.6259968506,0.0,5.31678860401,0.0,19.7653804455,14.2195950826,62.4835257206,0.0,0.0,5.31678860401,5.68738627468,0.0,0.0,31.0815167073,19.0628002757,10.1143182688,25.3288319372,46.8057559601,0.0,0.0,0.0,107.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505505297121
566,Niflumic Acid,4333.0,477.15,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,2.33793051164,641.508549507,14.7507123766,9.97802078482,9.97802078482,9.37602866335,5.5031923463,5.5031923463,3.90828555845,3.90828555845,2.49075846322,2.49075846322,1.58748631501,1.58748631501,17.7090552971,17.9657823271,0.0,17.0687005442,0.0,12.1327341369,30.4623118455,0.0,0.0,10.300767125,5.10652739484,282.061612188,1.2,1.95,2.6,0.0769230769231,-2.57,20.0,273.149,26005.5277265,13.8522985654,5.19897585329,3.05495411023,111.44025378,12.5766539641,0.477540537039,12.5766539641,0.415985511567,0.0145143613001,0.415985511567,-4.4608785667,-0.477540537039,3.5422,65.923,282.221,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,104.0,10.4233159988,11.3813142695,0.0,0.0,0.0,12.1456038054,0.0,9.77851570502,13.171245143,0.0,6.06636706846,30.3318353423,11.8842298463,5.5634514917,2.0,23.0723097219,17.4745543405,0.0,4.98397852095,0.0,6.17629851744,5.31678860401,53.7219489658,0.0,0.0,5.31678860401,24.6764941955,0.0,0.0,16.0598112037,6.17629851744,0.0,15.9214401675,42.5950459824,0.0,0.0,0.0,62.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7299618922,28.3533714412,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90342452888
567,nimesulide,4339.0,416.9,[O-][N+](=O)c2cc(Oc1ccccc1)c(cc2)NS(=O)(=O)C,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,2.42917669262,759.386016689,15.4578191578,11.0155054918,11.8320020727,9.84915520981,5.84142670315,7.73283824121,4.22691434863,5.97536954781,2.44238018183,3.03308419654,1.60858490875,2.17669010327,14.9466022022,18.5321152531,0.0,17.1242843827,5.74951183328,6.25576918351,18.1991012054,30.3318353423,0.0,4.72209486445,4.7368629538,308.046692484,1.14285714286,1.80952380952,2.38095238095,0.0769230769231,-2.61,21.0,296.219,40099.9746911,14.7919447188,5.79597767646,4.1801723693,120.930598468,11.3235744205,0.454898786102,11.3235744205,0.272814645808,0.0563194444444,0.272814645808,-3.52490934954,-0.454898786102,2.7586,78.0789,308.315,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,8.0,0.0,5.0,0.0,0.0,0.0,110.0,4.7368629538,5.74951183328,5.74951183328,10.0232911534,5.68738627468,0.0,14.8364131332,8.41779698433,0.0,0.0,18.1991012054,18.1991012054,6.06636706846,22.9328335755,2.0,18.0779709869,21.3980637028,0.0,0.0,0.0,0.0,10.977864048,58.6452548165,0.0,11.4990236666,9.45895781825,11.3747725494,11.4990236666,0.0,19.5968772167,10.0232911534,10.1143182688,0.0,48.5309365477,0.0,0.0,0.0,98.54,0.0,-3.52490934954,0.0,0.0,0.0,0.0,0.0,0.0,22.647148841,42.4610938419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67608709341
568,nitrilotrimethylenetris(phosphonic acid),15833.0,473.15,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,4.72123202705,305.136850061,13.1986706127,7.81820116995,10.501482743,6.78540504317,3.64508915361,9.03790086472,3.08913703986,7.92577033309,1.15267839998,3.45803519993,0.915769367528,3.55229257448,41.6448214117,13.6951448548,0.0,0.0,4.89990973085,0.0,0.0,0.0,0.0,0.0,29.3604696165,298.972490854,0.625,0.8125,0.9375,1.0,0.41,16.0,286.953,721.874778896,16.41,5.3702566493,10.9122990456,90.383192689,10.5602129,0.338972869863,10.5602129,0.338972869863,0.335648148148,0.323528858684,-4.65470679012,-0.323528858684,-1.306,52.5723,299.049,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,13.0,0.0,6.0,0.0,0.0,0.0,98.0,29.3604696165,18.8575344314,0.0,0.0,0.0,22.7872869804,18.5950545856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0556144713,22.7872869804,0.0,4.89990973085,0.0,0.0,18.8575344314,0.0,0.0,0.0,0.0,0.0,0.0,22.7872869804,53.1179137787,13.6951448548,0.0,0.0,0.0,0.0,0.0,0.0,175.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6806386999,34.2360279667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32278194791
